Species,Light_ISF,Soil,Sterile,Conspecific,Myco,SoilMyco,PlantDate,AMF,EMF,Phenolics,Lignin,NSC,Time,Event,Harvest,Alive
0,0.108,3,0,0,0,1,0,14.16,0.0,-0.05,13.3,12.16,45.5,0,0,0
0,0.108,2,0,0,0,0,0,16.6,0.0,-0.05,13.1,12.05,45.5,0,0,0
3,0.107,2,0,0,0,0,0,35.76,0.0,0.31,10.96,13.89,45.5,0,0,0
1,0.06,0,0,0,1,0,1,18.12,29.83,3.68,19.32,19.58,115.5,1,0,1
0,0.106,6,0,0,0,1,0,11.97,0.0,-0.03,13.61,12.52,45.5,0,0,0
3,0.108,2,0,0,0,0,0,35.33,0.0,0.31,10.98,13.75,45.5,0,0,0
1,0.06,5,0,0,1,0,1,20.14,22.73,4.74,18.34,22.05,115.5,1,0,1
0,0.108,1,0,0,0,1,0,13.18,0.0,0.22,13.9,12.21,45.5,0,0,0
3,0.106,1,0,0,0,1,0,41.17,0.0,0.82,8.94,12.04,45.5,0,0,0
0,0.108,6,0,0,0,1,0,12.86,0.0,0.04,13.95,12.5,45.5,0,0,0
3,0.107,4,1,1,0,2,0,18.62,0.0,0.12,10.54,14.6,45.5,0,0,0
2,0.06,3,0,0,1,1,1,15.49,24.87,3.8,20.73,18.53,115.5,1,0,1
0,0.106,1,0,0,0,1,0,14.07,0.0,0.28,13.49,12.21,45.5,0,0,0
3,0.106,4,1,1,0,2,0,17.5,0.0,-0.05,8.94,11.85,45.5,0,0,0
3,0.106,6,0,0,0,1,0,29.33,0.0,0.64,10.51,13.99,45.5,0,0,0
0,0.107,1,0,0,0,1,0,15.03,0.0,0.33,13.68,12.26,45.5,0,0,0
2,0.06,1,0,2,1,1,1,16.59,23.81,2.37,25.82,11.39,59.5,0,0,0
3,0.1,4,1,1,0,2,0,10.12,0.0,0.07,7.84,11.8,45.5,0,0,0
0,0.1,5,0,2,0,0,0,18.5,0.0,0.49,13.05,12.3,45.5,0,0,0
3,0.1,4,1,1,0,2,0,10.12,0.0,0.07,7.84,11.8,45.5,0,0,0
3,0.053,2,0,0,0,0,0,18.23,0.0,0.23,4.84,6.51,59.5,0,0,0
3,0.107,6,0,0,0,1,0,30.83,0.0,0.67,10.36,13.68,45.5,0,0,0
0,0.107,5,0,2,0,0,0,22.47,0.0,0.4,13.73,12.3,45.5,0,0,0
3,0.1,2,0,0,0,0,0,19.17,0.0,0.34,9.62,12.04,45.5,0,0,0
0,0.107,5,0,2,0,0,0,22.47,0.0,0.4,13.73,12.3,45.5,0,0,0
0,0.107,5,0,2,0,0,0,22.47,0.0,0.4,13.73,12.3,45.5,0,0,0
0,0.1,5,0,2,0,0,0,18.5,0.0,0.49,13.05,12.3,45.5,0,0,0
0,0.1,4,1,1,0,2,1,7.0,0.0,0.08,12.48,12.24,45.5,0,0,0
0,0.1,4,1,1,0,2,1,7.0,0.0,0.08,12.48,12.24,45.5,0,0,0
0,0.107,6,0,0,0,1,0,12.43,0.0,0.1,13.81,12.53,45.5,0,0,0
0,0.107,2,0,0,0,0,0,15.93,0.0,-0.08,13.11,12.06,45.5,0,0,0
2,0.06,4,1,1,1,2,0,13.0,5.51,2.59,27.32,9.83,115.5,1,0,1
3,0.06,2,0,0,0,0,0,23.14,0.0,0.32,5.17,6.58,59.5,0,0,0
1,0.06,5,0,0,1,0,1,20.14,22.73,4.74,18.34,22.05,115.5,1,0,1
3,0.1,1,0,0,0,1,0,32.05,0.0,0.73,10.55,13.75,45.5,0,0,0
3,0.107,1,0,0,0,1,0,35.09,0.0,0.71,10.62,13.77,45.5,0,0,0
3,0.1,1,0,0,0,1,0,32.05,0.0,0.73,10.55,13.75,45.5,0,0,0
2,0.097,0,0,0,1,0,0,27.38,28.89,3.33,24.85,14.98,45.5,0,0,0
0,0.083,6,0,0,0,1,0,14.7,0.0,-0.03,13.97,12.54,45.5,0,0,0
1,0.06,5,0,0,1,0,1,20.14,22.73,4.74,18.34,22.05,115.5,1,0,1
0,0.083,1,0,0,0,1,0,13.82,0.0,0.05,13.83,11.98,45.5,0,0,0
1,0.053,1,0,0,1,1,1,17.45,31.13,4.7,20.17,19.86,115.5,1,0,1
2,0.053,3,0,0,1,1,0,15.62,28.18,3.74,19.91,19.09,115.5,1,0,1
0,0.083,1,0,0,0,1,0,13.82,0.0,0.05,13.83,11.98,45.5,0,0,0
3,0.083,4,1,1,0,2,0,10.01,0.0,0.08,7.38,11.59,45.5,0,0,0
0,0.083,6,0,0,0,1,0,14.7,0.0,-0.03,13.97,12.54,45.5,0,0,0
1,0.083,0,0,0,1,0,0,15.66,20.54,4.0,18.3,21.7,45.5,0,0,0
3,0.083,2,0,0,0,0,0,29.89,0.0,0.37,9.21,11.48,45.5,0,0,0
0,0.1,1,0,0,0,1,0,14.57,0.0,0.22,13.76,12.17,45.5,0,0,0
3,0.082,2,0,0,0,0,0,20.45,0.0,0.3,10.69,13.27,45.5,0,0,0
2,0.06,5,0,0,1,0,1,26.68,34.45,3.93,27.29,14.86,115.5,1,0,1
0,0.082,6,0,0,0,1,0,14.77,0.0,-0.05,14.08,12.62,45.5,0,0,0
1,0.053,0,0,0,1,0,1,17.11,28.75,3.67,19.16,20.22,66.5,0,0,0
0,0.082,1,0,0,0,1,0,14.34,0.0,0.04,13.87,12.07,45.5,0,0,0
3,0.082,4,1,1,0,2,0,11.53,0.0,0.06,7.51,11.61,45.5,0,0,0
1,0.06,2,0,0,1,0,1,13.12,29.89,4.37,18.71,23.35,115.5,1,0,1
1,0.06,0,0,0,1,0,1,18.12,29.83,3.68,19.32,19.58,73.5,0,0,0
3,0.1,2,0,0,0,0,0,19.17,0.0,0.34,9.62,12.04,45.5,0,0,0
3,0.1,4,1,1,0,2,0,10.12,0.0,0.07,7.84,11.8,45.5,0,0,0
0,0.08,2,0,0,0,0,0,20.29,0.0,-0.11,13.76,11.95,45.5,0,0,0
0,0.103,2,0,0,0,0,0,14.91,0.0,-0.15,13.51,12.15,45.5,0,0,0
2,0.074,0,0,0,1,0,1,16.82,12.28,2.58,22.49,12.18,115.5,1,0,1
0,0.08,3,0,0,0,1,0,15.42,0.0,-0.21,13.91,12.19,45.5,0,0,0
1,0.087,5,0,0,1,0,1,21.0,25.23,5.04,18.48,22.15,115.5,1,0,1
0,0.08,5,0,2,0,0,0,21.03,0.0,0.33,14.53,12.26,45.5,0,0,0
1,0.059,4,1,1,1,2,1,11.89,4.37,2.47,18.81,18.93,87.5,0,0,0
2,0.074,6,0,0,1,1,1,17.11,34.78,3.74,21.62,17.6,115.5,1,0,1
1,0.059,6,0,2,1,1,1,23.51,38.9,4.66,19.19,21.65,73.5,0,0,0
0,0.103,3,0,0,0,1,0,14.82,0.0,-0.1,13.59,12.2,45.5,0,0,0
2,0.103,3,0,0,1,1,1,18.41,29.53,3.65,20.03,19.13,45.5,0,0,0
0,0.08,5,0,2,0,0,0,21.03,0.0,0.33,14.53,12.26,45.5,0,0,0
0,0.082,2,0,0,0,0,0,19.14,0.0,-0.09,13.75,12.02,45.5,0,0,0
0,0.082,5,0,2,0,0,0,19.3,0.0,0.34,14.17,12.38,45.5,0,0,0
2,0.059,2,0,0,1,0,1,15.32,21.44,2.94,26.48,12.74,115.5,1,0,1
0,0.087,2,0,0,0,0,0,17.08,0.0,0.0,13.87,12.17,45.5,0,0,0
0,0.059,4,1,1,0,2,1,6.23,0.0,-0.27,9.12,9.31,66.5,0,0,0
0,0.087,3,0,0,0,1,0,14.72,0.0,-0.08,13.88,12.21,45.5,0,0,0
0,0.087,5,0,2,0,0,0,19.8,0.0,0.48,14.09,12.53,45.5,0,0,0
0,0.082,3,0,0,0,1,0,14.48,0.0,-0.22,13.81,12.2,45.5,0,0,0
0,0.078,3,0,0,0,1,0,15.86,0.0,-0.2,13.81,11.98,45.5,0,0,0
0,0.078,3,0,0,0,1,0,15.86,0.0,-0.2,13.81,11.98,45.5,0,0,0
0,0.078,5,0,2,0,0,0,20.04,0.0,0.26,14.45,11.93,45.5,0,0,0
1,0.059,4,1,1,1,2,1,11.89,4.37,2.47,18.81,18.93,80.5,0,0,0
0,0.078,1,0,0,0,1,0,14.75,0.0,0.09,11.47,11.43,45.5,0,0,0
1,0.074,0,0,0,1,0,1,18.69,36.89,3.79,18.87,21.68,115.5,1,0,1
0,0.078,5,0,2,0,0,0,20.04,0.0,0.26,14.45,11.93,45.5,0,0,0
0,0.082,5,0,2,0,0,0,19.3,0.0,0.34,14.17,12.38,45.5,0,0,0
0,0.078,6,0,0,0,1,0,15.32,0.0,0.0,14.03,12.51,45.5,0,0,0
3,0.078,2,0,0,0,0,0,31.87,0.0,0.35,7.92,11.1,45.5,0,0,0
0,0.078,2,0,0,0,0,0,20.19,0.0,-0.06,13.73,11.64,45.5,0,0,0
3,0.078,1,0,0,0,1,0,32.31,0.0,0.69,8.77,11.79,45.5,0,0,0
3,0.082,6,0,0,0,1,0,25.27,0.0,0.62,9.43,11.94,45.5,0,0,0
0,0.082,5,0,2,0,0,0,19.3,0.0,0.34,14.17,12.38,45.5,0,0,0
0,0.078,1,0,0,0,1,0,14.75,0.0,0.09,11.47,11.43,45.5,0,0,0
3,0.078,2,0,0,0,0,0,31.87,0.0,0.35,7.92,11.1,45.5,0,0,0
0,0.082,1,0,0,0,1,0,14.34,0.0,0.04,13.87,12.07,45.5,0,0,0
0,0.078,2,0,0,0,0,0,20.19,0.0,-0.06,13.73,11.64,45.5,0,0,0
3,0.078,4,1,1,0,2,0,13.33,0.0,0.23,5.08,8.93,45.5,0,0,0
0,0.078,3,0,0,0,1,0,15.86,0.0,-0.2,13.81,11.98,45.5,0,0,0
0,0.078,2,0,0,0,0,0,20.19,0.0,-0.06,13.73,11.64,45.5,0,0,0
3,0.082,1,0,0,0,1,0,40.12,0.0,0.72,8.64,11.85,45.5,0,0,0
1,0.074,6,0,2,1,1,1,16.82,35.08,4.73,25.01,15.5,115.5,1,0,1
0,0.078,6,0,0,0,1,0,15.32,0.0,0.0,14.03,12.51,45.5,0,0,0
3,0.078,2,0,0,0,0,0,31.87,0.0,0.35,7.92,11.1,45.5,0,0,0
0,0.078,6,0,0,0,1,0,15.32,0.0,0.0,14.03,12.51,45.5,0,0,0
2,0.059,5,0,0,1,0,1,29.9,33.17,3.94,27.22,15.13,115.5,1,0,1
0,0.08,2,0,0,0,0,0,20.29,0.0,-0.11,13.76,11.95,45.5,0,0,0
3,0.08,6,0,0,0,1,0,25.38,0.0,0.64,9.25,11.86,45.5,0,0,0
1,0.074,4,1,1,1,2,1,5.15,2.5,2.87,19.23,18.07,115.5,1,0,1
3,0.08,6,0,0,0,1,0,25.38,0.0,0.64,9.25,11.86,45.5,0,0,0
0,0.08,1,0,0,0,1,0,14.69,0.0,0.09,13.72,12.11,45.5,0,0,0
1,0.059,6,0,2,1,1,1,23.51,38.9,4.66,19.19,21.65,115.5,1,0,1
3,0.08,2,0,0,0,0,0,32.34,0.0,0.37,8.48,11.26,45.5,0,0,0
0,0.074,4,1,1,0,2,1,7.43,0.0,-0.09,10.46,11.67,66.5,0,0,0
3,0.079,1,0,0,0,1,0,32.91,0.0,0.69,8.91,11.73,45.5,0,0,0
2,0.074,3,0,0,1,1,1,16.81,28.75,3.62,20.31,18.31,115.5,1,0,1
0,0.079,6,0,0,0,1,0,14.89,0.0,-0.03,14.04,12.55,45.5,0,0,0
2,0.059,4,1,1,1,2,1,13.96,4.83,2.62,27.53,9.8,115.5,1,0,1
3,0.08,1,0,0,0,1,0,32.14,0.0,0.67,8.35,11.7,45.5,0,0,0
0,0.079,1,0,0,0,1,0,13.53,0.0,0.0,11.14,11.39,45.5,0,0,0
3,0.079,6,0,0,0,1,0,25.54,0.0,0.66,9.22,11.87,45.5,0,0,0
2,0.074,2,0,0,1,0,1,19.45,30.54,3.44,27.36,13.79,115.5,1,0,1
0,0.08,1,0,0,0,1,0,14.69,0.0,0.09,13.72,12.11,45.5,0,0,0
3,0.08,1,0,0,0,1,0,32.14,0.0,0.67,8.35,11.7,45.5,0,0,0
3,0.079,6,0,0,0,1,0,25.54,0.0,0.66,9.22,11.87,45.5,0,0,0
2,0.059,4,1,1,1,2,1,13.96,4.83,2.62,27.53,9.8,73.5,0,0,0
0,0.079,5,0,2,0,0,0,19.56,0.0,0.26,14.14,11.89,45.5,0,0,0
3,0.08,4,1,1,0,2,0,12.2,0.0,0.07,7.43,11.6,45.5,0,0,0
1,0.074,1,0,0,1,1,1,16.07,40.12,4.9,21.54,17.76,115.5,1,0,1
0,0.061,5,0,2,0,0,0,14.77,0.0,-0.12,12.68,12.55,45.5,0,0,0
2,0.059,4,1,1,1,2,1,13.96,4.83,2.62,27.53,9.8,115.5,1,0,1
0,0.061,6,0,0,0,1,0,14.32,0.0,-0.04,13.53,12.65,45.5,0,0,0
1,0.074,4,1,1,1,2,1,5.15,2.5,2.87,19.23,18.07,80.5,0,0,0
1,0.074,2,0,0,1,0,1,20.86,30.95,4.41,18.8,23.15,115.5,1,0,1
1,0.059,1,0,0,1,1,1,16.11,26.18,4.7,20.86,18.02,115.5,1,0,1
2,0.059,0,0,0,1,0,1,18.74,14.01,2.53,24.72,11.44,115.5,1,0,1
0,0.061,3,0,0,0,1,0,12.65,0.0,-0.19,11.34,11.57,45.5,0,0,0
1,0.061,0,0,0,1,0,0,18.67,28.69,3.7,18.98,20.78,45.5,0,0,0
2,0.087,4,1,1,1,2,1,4.4,4.5,3.41,24.66,14.85,115.5,1,0,1
0,0.061,6,0,0,0,1,0,14.32,0.0,-0.04,13.53,12.65,45.5,0,0,0
2,0.087,0,0,0,1,0,1,22.29,27.83,3.35,24.9,14.95,115.5,1,0,1
0,0.061,1,0,0,0,1,0,12.84,0.0,-0.02,11.13,11.41,45.5,0,0,0
1,0.103,6,0,2,1,1,1,11.03,36.83,4.99,23.16,16.88,115.5,1,0,1
0,0.061,2,0,0,0,0,0,16.5,0.0,-0.3,10.67,11.37,45.5,0,0,0
2,0.087,3,0,0,1,1,1,17.67,27.55,3.64,20.43,18.51,115.5,1,0,1
0,0.061,2,0,0,0,0,0,16.5,0.0,-0.3,10.67,11.37,45.5,0,0,0
0,0.061,3,0,0,0,1,0,12.65,0.0,-0.19,11.34,11.57,45.5,0,0,0
3,0.061,2,0,0,0,0,0,23.28,0.0,0.29,5.16,6.68,45.5,0,0,0
0,0.087,4,1,1,0,2,1,8.7,0.0,0.05,12.43,12.39,73.5,0,0,0
0,0.061,5,0,2,0,0,0,14.77,0.0,-0.12,12.68,12.55,45.5,0,0,0
0,0.061,3,0,0,0,1,0,12.65,0.0,-0.19,11.34,11.57,45.5,0,0,0
0,0.061,5,0,2,0,0,0,14.77,0.0,-0.12,12.68,12.55,45.5,0,0,0
0,0.063,6,0,0,0,1,0,14.46,0.0,-0.01,13.55,12.46,45.5,0,0,0
1,0.087,0,0,0,1,0,1,14.85,26.55,4.1,18.73,22.96,66.5,0,0,0
0,0.066,1,0,0,0,1,0,12.86,0.0,-0.02,11.17,11.24,45.5,0,0,0
0,0.063,3,0,0,0,1,0,12.47,0.0,-0.22,10.62,11.38,45.5,0,0,0
2,0.087,3,0,0,1,1,1,17.67,27.55,3.64,20.43,18.51,115.5,1,0,1
3,0.063,4,1,1,0,2,0,12.27,0.0,0.32,5.28,8.42,45.5,0,0,0
0,0.063,1,0,0,0,1,0,12.23,0.0,-0.03,11.08,11.16,45.5,0,0,0
0,0.066,1,0,0,0,1,0,12.86,0.0,-0.02,11.17,11.24,45.5,0,0,0
0,0.066,2,0,0,0,0,0,18.92,0.0,-0.15,10.91,11.04,45.5,0,0,0
0,0.063,5,0,2,0,0,0,14.78,0.0,-0.13,10.82,11.64,45.5,0,0,0
1,0.103,4,1,1,1,2,1,12.75,12.9,3.71,18.97,21.21,115.5,1,0,1
2,0.103,4,1,1,1,2,1,8.99,6.46,3.56,24.16,15.82,115.5,1,0,1
0,0.066,2,0,0,0,0,0,18.92,0.0,-0.15,10.91,11.04,45.5,0,0,0
0,0.077,2,0,0,0,0,0,18.87,0.0,-0.08,10.79,10.99,45.5,0,0,0
0,0.065,5,0,2,0,0,0,17.4,0.0,0.09,12.44,12.07,45.5,0,0,0
2,0.087,6,0,0,1,1,1,19.95,20.02,3.84,21.14,17.91,115.5,1,0,1
0,0.077,2,0,0,0,0,0,18.87,0.0,-0.08,10.79,10.99,45.5,0,0,0
0,0.077,4,1,1,0,2,1,9.04,0.0,-0.01,10.62,11.92,45.5,0,0,0
0,0.073,5,0,2,0,0,0,13.75,0.0,-0.09,10.94,11.53,45.5,0,0,0
0,0.073,5,0,2,0,0,0,13.75,0.0,-0.09,10.94,11.53,45.5,0,0,0
3,0.087,2,0,0,0,0,0,16.18,0.0,0.35,10.85,13.69,59.5,0,0,0
0,0.073,2,0,0,0,0,0,19.03,0.0,-0.14,10.86,11.07,45.5,0,0,0
0,0.073,2,0,0,0,0,0,19.03,0.0,-0.14,10.86,11.07,45.5,0,0,0
3,0.075,2,0,0,0,0,0,22.96,0.0,0.33,5.02,6.73,45.5,0,0,0
2,0.087,1,0,2,1,1,1,15.64,32.29,3.63,25.82,14.81,59.5,0,0,0
0,0.051,1,0,0,0,1,0,11.32,0.0,-0.22,10.42,10.87,45.5,0,0,0
3,0.075,2,0,0,0,0,0,22.96,0.0,0.33,5.02,6.73,45.5,0,0,0
0,0.051,1,0,0,0,1,0,11.32,0.0,-0.22,10.42,10.87,45.5,0,0,0
1,0.087,3,0,0,1,1,1,19.31,23.28,4.99,18.69,22.02,66.5,0,0,0
0,0.072,2,0,0,0,0,0,18.01,0.0,-0.18,10.37,10.95,45.5,0,0,0
0,0.072,3,0,0,0,1,0,10.09,0.0,-0.23,10.54,11.44,45.5,0,0,0
0,0.072,6,0,0,0,1,0,15.03,0.0,0.03,13.72,12.34,45.5,0,0,0
3,0.103,6,0,0,0,1,0,32.23,0.0,0.69,10.49,13.59,115.5,1,0,1
0,0.072,3,0,0,0,1,0,10.09,0.0,-0.23,10.54,11.44,45.5,0,0,0
0,0.072,3,0,0,0,1,0,10.09,0.0,-0.23,10.54,11.44,45.5,0,0,0
0,0.06,6,0,0,0,1,0,16.9,0.0,-0.07,11.0,11.67,45.5,0,0,0
0,0.068,1,0,0,0,1,0,13.32,0.0,-0.03,10.97,11.2,45.5,0,0,0
2,0.087,6,0,0,1,1,1,19.95,20.02,3.84,21.14,17.91,115.5,1,0,1
2,0.103,2,0,0,1,0,1,19.17,21.63,3.47,26.37,14.25,115.5,1,0,1
0,0.068,1,0,0,0,1,0,13.32,0.0,-0.03,10.97,11.2,45.5,0,0,0
0,0.055,6,0,0,0,1,0,17.78,0.0,0.06,11.03,11.53,45.5,0,0,0
3,0.055,2,0,0,0,0,0,18.64,0.0,0.24,4.81,5.91,45.5,0,0,0
3,0.055,2,0,0,0,0,0,18.64,0.0,0.24,4.81,5.91,45.5,0,0,0
3,0.055,2,0,0,0,0,0,18.64,0.0,0.24,4.81,5.91,45.5,0,0,0
1,0.087,4,1,1,1,2,1,5.29,4.78,3.3,18.95,20.18,115.5,1,0,1
0,0.087,4,1,1,0,2,1,8.7,0.0,0.05,12.43,12.39,59.5,0,0,0
3,0.055,4,1,1,0,2,0,15.84,0.0,0.29,5.1,8.05,45.5,0,0,0
1,0.086,3,0,0,1,1,1,18.23,22.62,4.96,18.6,22.13,66.5,0,0,0
0,0.068,6,0,0,0,1,0,14.46,0.0,-0.09,13.63,12.47,45.5,0,0,0
3,0.068,4,1,1,0,2,0,12.52,0.0,0.31,5.45,9.3,45.5,0,0,0
0,0.055,1,0,0,0,1,0,13.31,0.0,0.01,10.11,10.79,45.5,0,0,0
3,0.055,4,1,1,0,2,0,15.84,0.0,0.29,5.1,8.05,45.5,0,0,0
0,0.055,6,0,0,0,1,0,17.78,0.0,0.06,11.03,11.53,45.5,0,0,0
1,0.087,1,0,0,1,1,1,21.02,35.22,5.31,20.46,19.21,115.5,1,0,1
0,0.05,1,0,0,0,1,0,15.98,0.0,-0.32,10.19,10.76,45.5,0,0,0
1,0.103,5,0,0,1,0,1,23.71,30.45,5.02,18.89,22.85,115.5,1,0,1
0,0.05,1,0,0,0,1,0,15.98,0.0,-0.32,10.19,10.76,45.5,0,0,0
1,0.103,6,0,2,1,1,1,11.03,36.83,4.99,23.16,16.88,115.5,1,0,1
2,0.103,1,0,2,1,1,1,19.39,42.58,3.68,26.01,14.74,73.5,0,0,0
0,0.063,6,0,0,0,1,0,14.46,0.0,-0.01,13.55,12.46,45.5,0,0,0
0,0.063,6,0,0,0,1,0,14.46,0.0,-0.01,13.55,12.46,45.5,0,0,0
3,0.047,2,0,0,0,0,0,18.2,0.0,0.01,4.84,6.92,45.5,0,0,0
3,0.063,2,0,0,0,0,0,23.46,0.0,0.28,5.14,6.73,45.5,0,0,0
1,0.086,4,1,1,1,2,1,5.33,5.07,3.22,18.69,20.69,115.5,1,0,1
1,0.086,3,0,0,1,1,1,18.23,22.62,4.96,18.6,22.13,66.5,0,0,0
3,0.063,2,0,0,0,0,0,23.46,0.0,0.28,5.14,6.73,45.5,0,0,0
1,0.086,1,0,0,1,1,1,24.89,38.65,5.19,19.47,20.84,70.0,0,0,0
3,0.047,4,1,1,0,2,0,11.66,0.0,0.0,5.01,8.16,45.5,0,0,0
0,0.063,6,0,0,0,1,0,14.46,0.0,-0.01,13.55,12.46,45.5,0,0,0
2,0.11,2,0,0,1,0,1,21.18,28.3,3.56,26.44,14.48,66.5,0,0,0
1,0.086,4,1,1,1,2,1,5.33,5.07,3.22,18.69,20.69,115.5,1,0,1
3,0.06,2,0,0,0,0,0,23.14,0.0,0.32,5.17,6.58,45.5,0,0,0
2,0.086,5,0,0,1,0,1,23.14,51.73,3.81,26.81,14.69,115.5,1,0,1
0,0.032,1,0,0,0,1,0,16.73,0.0,-0.4,10.11,10.95,45.5,0,0,0
2,0.086,5,0,0,1,0,1,23.14,51.73,3.81,26.81,14.69,115.5,1,0,1
0,0.032,1,0,0,0,1,0,16.73,0.0,-0.4,10.11,10.95,45.5,0,0,0
3,0.032,2,0,0,0,0,0,17.34,0.0,0.01,4.83,7.05,45.5,0,0,0
0,0.06,6,0,0,0,1,0,16.9,0.0,-0.07,11.0,11.67,45.5,0,0,0
3,0.032,2,0,0,0,0,0,17.34,0.0,0.01,4.83,7.05,45.5,0,0,0
0,0.032,6,0,0,0,1,0,15.49,0.0,-0.24,12.88,11.8,45.5,0,0,0
1,0.086,0,0,0,1,0,1,16.02,27.95,4.1,18.7,23.11,66.5,0,0,0
3,0.032,4,1,1,0,2,0,10.98,0.0,0.0,5.0,8.22,45.5,0,0,0
0,0.06,1,0,0,0,1,0,13.4,0.0,-0.04,10.96,10.99,45.5,0,0,0
0,0.087,5,0,2,0,0,0,19.8,0.0,0.48,14.09,12.53,45.5,0,0,0
2,0.11,6,0,0,1,1,1,19.84,23.4,3.81,21.2,18.01,115.5,1,0,1
0,0.087,3,0,0,0,1,0,14.72,0.0,-0.08,13.88,12.21,45.5,0,0,0
0,0.052,2,0,0,0,0,0,16.73,0.0,-0.32,9.59,9.41,45.5,0,0,0
3,0.086,4,1,1,0,2,0,10.0,0.0,0.05,7.33,11.55,59.5,0,0,0
1,0.086,5,0,0,1,0,1,22.6,32.45,5.09,19.03,22.53,115.5,1,0,1
0,0.052,3,0,0,0,1,0,12.29,0.0,-0.34,9.34,9.91,45.5,0,0,0
0,0.087,2,0,0,0,0,0,17.08,0.0,0.0,13.87,12.17,45.5,0,0,0
0,0.052,3,0,0,0,1,0,12.29,0.0,-0.34,9.34,9.91,45.5,0,0,0
1,0.11,6,0,2,1,1,1,10.31,34.1,5.14,21.52,18.07,115.5,1,0,1
2,0.086,6,0,0,1,1,1,18.65,24.37,3.71,19.82,19.29,63.0,0,0,0
0,0.093,3,0,0,0,1,0,14.34,0.0,-0.04,13.41,12.1,45.5,0,0,0
0,0.093,2,0,0,0,0,0,15.25,0.0,-0.12,13.57,12.18,45.5,0,0,0
0,0.086,2,0,0,0,0,0,17.06,0.0,-0.01,13.73,12.05,45.5,0,0,0
0,0.093,5,0,2,0,0,0,15.68,0.0,0.33,12.99,12.21,45.5,0,0,0
0,0.093,5,0,2,0,0,0,15.68,0.0,0.33,12.99,12.21,45.5,0,0,0
0,0.086,5,0,2,0,0,0,18.1,0.0,0.48,13.62,12.36,45.5,0,0,0
3,0.06,2,0,0,0,0,0,23.14,0.0,0.32,5.17,6.58,45.5,0,0,0
3,0.11,4,1,1,0,2,0,11.97,0.0,0.0,8.43,11.83,115.5,1,0,1
1,0.11,2,0,0,1,0,1,11.55,21.45,4.81,17.87,23.66,70.0,0,0,0
0,0.053,1,0,0,0,1,0,14.35,0.0,-0.14,10.02,10.7,45.5,0,0,0
1,0.11,2,0,0,1,0,1,11.55,21.45,4.81,17.87,23.66,115.5,1,0,1
2,0.086,2,0,0,1,0,1,19.61,25.72,3.53,26.99,14.36,115.5,1,0,1
0,0.06,4,1,1,0,2,1,5.7,0.0,-0.27,9.0,9.03,45.5,0,0,0
1,0.053,0,0,0,1,0,0,17.11,28.75,3.67,19.16,20.22,45.5,0,0,0
2,0.086,1,0,2,1,1,1,15.82,47.36,3.64,26.03,14.79,73.5,0,0,0
3,0.06,4,1,1,0,2,0,12.79,0.0,0.28,5.18,8.17,45.5,0,0,0
0,0.11,5,0,2,0,0,0,21.35,0.0,0.63,13.5,12.52,66.5,0,0,0
3,0.11,5,0,0,0,0,0,51.92,0.0,0.93,9.96,13.23,115.5,1,0,1
0,0.053,6,0,0,0,1,0,16.5,0.0,-0.08,11.36,11.62,45.5,0,0,0
0,0.11,4,1,1,0,2,1,8.91,0.0,0.12,12.32,12.2,115.5,1,0,1
0,0.06,1,0,0,0,1,0,13.4,0.0,-0.04,10.96,10.99,45.5,0,0,0
0,0.053,6,0,0,0,1,0,16.5,0.0,-0.08,11.36,11.62,45.5,0,0,0
0,0.053,6,0,0,0,1,0,16.5,0.0,-0.08,11.36,11.62,45.5,0,0,0
3,0.06,2,0,0,0,0,0,23.14,0.0,0.32,5.17,6.58,45.5,0,0,0
2,0.086,3,0,0,1,1,1,18.35,31.82,3.67,19.58,19.06,115.5,1,0,1
3,0.053,2,0,0,0,0,0,18.23,0.0,0.23,4.84,6.51,45.5,0,0,0
2,0.11,4,1,1,1,2,1,12.78,6.14,3.6,24.08,15.89,115.5,1,0,1
3,0.053,4,1,1,0,2,0,14.56,0.0,0.33,5.19,7.67,45.5,0,0,0
1,0.086,0,0,0,1,0,1,16.02,27.95,4.1,18.7,23.11,66.5,0,0,0
0,0.074,6,0,0,0,1,0,14.68,0.0,-0.03,13.67,12.32,45.5,0,0,0
1,0.11,5,0,0,1,0,1,19.9,22.64,5.16,18.52,23.01,115.5,1,0,1
2,0.11,3,0,0,1,1,1,16.26,30.84,3.67,19.6,19.43,115.5,1,0,1
0,0.11,4,1,1,0,2,1,8.91,0.0,0.12,12.32,12.2,59.5,0,0,0
3,0.074,4,1,1,0,2,0,6.98,0.0,0.27,5.42,8.55,45.5,0,0,0
3,0.074,4,1,1,0,2,0,6.98,0.0,0.27,5.42,8.55,45.5,0,0,0
0,0.087,1,0,0,0,1,0,14.91,0.0,0.31,13.94,12.3,45.5,0,0,0
0,0.087,1,0,0,0,1,0,14.91,0.0,0.31,13.94,12.3,45.5,0,0,0
0,0.11,5,0,2,0,0,0,21.35,0.0,0.63,13.5,12.52,63.0,0,0,0
3,0.087,2,0,0,0,0,0,16.18,0.0,0.35,10.85,13.69,45.5,0,0,0
0,0.087,1,0,0,0,1,0,14.91,0.0,0.31,13.94,12.3,45.5,0,0,0
3,0.087,4,1,1,0,2,0,8.73,0.0,0.06,7.69,11.93,45.5,0,0,0
0,0.087,6,0,0,0,1,0,13.4,0.0,-0.02,13.88,12.46,45.5,0,0,0
